,grandes grupos CIE-10,mes,tramo edad cumplida,sexo,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,rango1,rango2,rango3,Defunciones
4160,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4161,16,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4162,16,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4163,16,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4164,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4165,16,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4166,16,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4167,16,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4168,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4169,16,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4170,16,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4171,16,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4172,16,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4173,16,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4174,16,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4175,16,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4176,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4177,16,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4178,16,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4179,16,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4180,16,11,1,0,1,1,0,1,0,0,0,0,1,2,1,1,0,0,-0.24041877718545385,-0.2484056253495562,-0.28446740567241346,-0.25948305972197167
4181,16,11,1,1,1,3,0,1,1,2,0,0,3,1,1,0,0,1,-0.19205996501245848,-0.20302367099188337,-0.28446740567241346,-0.22582721792633853
4182,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4183,16,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4184,16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4185,16,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4186,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4187,16,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4188,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4189,16,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4190,16,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4191,16,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4192,16,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4193,16,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4194,16,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4195,16,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4196,16,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4197,16,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4198,16,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4199,16,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4200,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4201,16,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4202,16,12,1,0,1,0,1,1,1,0,6,1,1,0,2,0,1,0,-0.22429917312778871,-0.17276903475343483,-0.26540595436226366,-0.22021791096039967
4203,16,12,1,1,0,2,2,0,1,0,4,4,2,0,0,0,1,1,-0.2081795690701236,-0.14251439851498626,-0.28446740567241346,-0.20899929702852196
4204,16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4205,16,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4206,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4207,16,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4208,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4209,16,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4210,16,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4211,16,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4212,16,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4213,16,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4214,16,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4215,16,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4216,16,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4217,16,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4218,16,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4219,16,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4220,16,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4221,16,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4222,16,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4223,16,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4224,17,1,1,0,1,1,0,1,1,0,0,0,5,0,2,0,0,1,-0.22429917312778871,-0.21815098911110764,-0.26540595436226366,-0.23704583185821623
4225,17,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.25653838124311895,-0.2635329434687805,-0.32259030829271296,-0.28192028758572707
4226,17,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4227,17,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4228,17,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.2887775893584492,-0.2635329434687805,-0.3035288569825632,-0.28752959455166593
4229,17,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4230,17,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4231,17,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4232,17,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4233,17,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4234,17,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,-0.25653838124311895,-0.293787579707229,-0.3035288569825632,-0.28752959455166593
4235,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4236,17,1,7,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,-0.25653838124311895,-0.293787579707229,-0.28446740567241346,-0.28192028758572707
4237,17,1,7,1,0,0,0,0,1,0,1,2,2,0,1,1,1,1,-0.2726579853007841,-0.21815098911110764,-0.24634450305211394,-0.24826444579009396
4238,17,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.25653838124311895,-0.2786602615880048,-0.3035288569825632,-0.28192028758572707
4239,17,1,8,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.25653838124311895,-0.2786602615880048,-0.3035288569825632,-0.28192028758572707
4240,17,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4241,17,1,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.2726579853007841,-0.2635329434687805,-0.3035288569825632,-0.28192028758572707
4242,17,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4243,17,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4244,17,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4245,17,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4246,17,2,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,-0.24041877718545385,-0.23327830723033194,-0.26540595436226366,-0.24826444579009396
4247,17,2,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,-0.24041877718545385,-0.2786602615880048,-0.3035288569825632,-0.27631098061978826
4248,17,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.2726579853007841,-0.293787579707229,-0.3035288569825632,-0.2931389015176048
4249,17,2,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,-0.25653838124311895,-0.2786602615880048,-0.3035288569825632,-0.28192028758572707
4250,17,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4251,17,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4252,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4253,17,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4254,17,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4255,17,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4256,17,2,6,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,-0.2726579853007841,-0.2484056253495562,-0.32259030829271296,-0.28192028758572707
4257,17,2,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.25653838124311895,-0.293787579707229,-0.3035288569825632,-0.28752959455166593
4258,17,2,7,0,0,0,0,1,0,3,1,1,0,0,1,1,1,0,-0.2726579853007841,-0.21815098911110764,-0.26540595436226366,-0.2538737527560328
4259,17,2,7,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,-0.24041877718545385,-0.2786602615880048,-0.32259030829271296,-0.28192028758572707
4260,17,2,8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,-0.25653838124311895,-0.2786602615880048,-0.26540595436226366,-0.2707016736538494
4261,17,2,8,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.28446740567241346,-0.28192028758572707
4262,17,2,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,-0.2726579853007841,-0.2786602615880048,-0.28446740567241346,-0.28192028758572707
4263,17,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4264,17,2,10,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.24041877718545385,-0.2786602615880048,-0.32259030829271296,-0.28192028758572707
4265,17,2,10,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-0.2726579853007841,-0.293787579707229,-0.26540595436226366,-0.28192028758572707
4266,17,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4267,17,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4268,17,3,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,-0.2726579853007841,-0.23327830723033194,-0.32259030829271296,-0.27631098061978826
4269,17,3,1,1,1,1,2,0,1,2,0,0,2,0,1,0,0,0,-0.2081795690701236,-0.23327830723033194,-0.3035288569825632,-0.24826444579009396
4270,17,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4271,17,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4272,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4273,17,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4274,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4275,17,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4276,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4277,17,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4278,17,3,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.2726579853007841,-0.293787579707229,-0.3035288569825632,-0.2931389015176048
4279,17,3,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4280,17,3,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,-0.2887775893584492,-0.2635329434687805,-0.28446740567241346,-0.28192028758572707
4281,17,3,7,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,-0.2887775893584492,-0.2484056253495562,-0.3035288569825632,-0.28192028758572707
4282,17,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2887775893584492,-0.293787579707229,-0.28446740567241346,-0.2931389015176048
4283,17,3,8,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,-0.25653838124311895,-0.2786602615880048,-0.32259030829271296,-0.28752959455166593
4284,17,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4285,17,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4286,17,3,10,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.2726579853007841,-0.293787579707229,-0.28446740567241346,-0.28752959455166593
4287,17,3,10,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.3035288569825632,-0.28752959455166593
4288,17,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4289,17,3,11,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.25653838124311895,-0.293787579707229,-0.3035288569825632,-0.28752959455166593
4290,17,4,1,0,1,2,0,0,0,1,0,1,0,0,2,1,0,0,-0.24041877718545385,-0.2635329434687805,-0.26540595436226366,-0.25948305972197167
4291,17,4,1,1,1,0,2,1,0,1,1,0,1,1,0,0,1,0,-0.22429917312778871,-0.23327830723033194,-0.3035288569825632,-0.2538737527560328
4292,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4293,17,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4294,17,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4295,17,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4296,17,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4297,17,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4298,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.2887775893584492,-0.293787579707229,-0.28446740567241346,-0.2931389015176048
4299,17,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4300,17,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4301,17,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
4302,17,4,7,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,-0.24041877718545385,-0.2484056253495562,-0.28446740567241346,-0.25948305972197167
4303,17,4,7,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,-0.2081795690701236,-0.293787579707229,-0.3035288569825632,-0.2707016736538494
4304,17,4,8,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,-0.2726579853007841,-0.2635329434687805,-0.28446740567241346,-0.27631098061978826
4305,17,4,8,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,-0.2887775893584492,-0.2635329434687805,-0.24634450305211394,-0.2707016736538494
4306,17,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4307,17,4,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4308,17,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4309,17,4,10,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.2726579853007841,-0.2635329434687805,-0.3035288569825632,-0.28192028758572707
4310,17,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4311,17,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4312,17,5,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-0.2887775893584492,-0.2635329434687805,-0.28446740567241346,-0.28192028758572707
4313,17,5,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,-0.24041877718545385,-0.2786602615880048,-0.32259030829271296,-0.28192028758572707
4314,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4315,17,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
4316,17,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4317,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4318,17,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-0.2887775893584492,-0.2635329434687805,-0.3035288569825632,-0.28752959455166593
4319,17,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4320,17,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4321,17,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2726579853007841,-0.293787579707229,-0.3035288569825632,-0.2931389015176048
4322,17,5,6,0,0,1,0,1,0,1,1,1,0,0,0,1,2,0,-0.25653838124311895,-0.2484056253495562,-0.26540595436226366,-0.25948305972197167
4323,17,5,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.32259030829271296,-0.2931389015176048
4324,17,5,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-0.2726579853007841,-0.2786602615880048,-0.28446740567241346,-0.28192028758572707
4325,17,5,7,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,-0.2726579853007841,-0.2635329434687805,-0.28446740567241346,-0.27631098061978826
4326,17,5,8,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,-0.2726579853007841,-0.2786602615880048,-0.26540595436226366,-0.27631098061978826
4327,17,5,8,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,-0.2726579853007841,-0.2786602615880048,-0.26540595436226366,-0.27631098061978826
4328,17,5,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
4329,17,5,9,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.32259030829271296,-0.2931389015176048
4330,17,5,10,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,-0.25653838124311895,-0.2635329434687805,-0.3035288569825632,-0.27631098061978826
4331,17,5,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
4332,17,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
4333,17,5,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
4334,17,6,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-0.2726579853007841,-0.2786602615880048,-0.26540595436226366,-0.27631098061978826
4335,17,6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,-0.24041877718545385,-0.2786602615880048,-0.28446740567241346,-0.2707016736538494
4336,17,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
